GENDER,DRIVING_EXPERIENCE,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,PAST_ACCIDENTS,OUTCOME
0,0,1,0.3643273511086715,1.0,0,0.0,0.0,18000.0,0,1
0,2,1,0.5926094176945508,0.0,0,0.0,1.0,0.0,1,0
1,1,3,0.7651678828229611,1.0,0,1.0,1.0,9000.0,0,0
1,2,2,0.3724167809827318,1.0,0,1.0,1.0,12000.0,2,0
0,1,3,0.6729865377227907,1.0,1,0.0,1.0,13000.0,1,0
0,1,3,0.6974413913004567,1.0,1,1.0,1.0,9000.0,2,0
1,1,0,0.3450262977143895,0.0,0,0.0,1.0,14000.0,2,0
1,3,2,0.5891088863016741,1.0,0,1.0,1.0,11000.0,4,0
0,2,3,0.6492795700696337,1.0,1,1.0,1.0,9000.0,0,0
1,2,3,0.4136142077561675,1.0,1,1.0,1.0,12000.0,4,0
1,0,0,0.0648103533102058,1.0,0,0.0,1.0,11000.0,0,0
0,0,1,0.4425687110792027,0.0,0,0.0,0.0,16000.0,0,1
0,1,3,0.6173644827066088,1.0,0,0.0,0.0,13000.0,0,0
0,0,3,0.6503154094233858,1.0,0,1.0,0.0,14000.0,0,0
1,1,3,0.467843765632501,1.0,1,1.0,1.0,12000.0,3,0
0,0,1,0.6705840253332259,1.0,0,1.0,0.0,12000.0,0,1
1,2,3,0.5557121773732416,1.0,1,0.0,0.0,13000.0,2,0
1,1,1,0.4708203950012678,1.0,0,0.0,1.0,9000.0,0,0
0,1,3,0.6777304679535914,1.0,0,1.0,1.0,12000.0,1,0
1,0,1,0.3577224688029924,1.0,0,1.0,1.0,8000.0,0,1
0,0,1,0.3792686190518363,1.0,0,0.0,0.0,14000.0,0,0
0,1,3,0.5213673670739867,1.0,0,1.0,1.0,8000.0,0,0
0,1,3,0.6987319634286622,1.0,1,1.0,1.0,12000.0,1,0
1,3,3,0.6549887012388683,1.0,1,1.0,1.0,10000.0,6,0
1,1,1,0.2333086497413181,0.0,0,1.0,1.0,0.0,3,1
1,1,3,0.5844501971313054,1.0,1,1.0,1.0,10000.0,0,0
1,0,2,0.4778446821040133,1.0,0,1.0,1.0,10000.0,0,1
0,1,2,0.5725081487426337,1.0,0,1.0,1.0,10000.0,2,1
0,0,1,0.2858110156135545,0.0,1,0.0,1.0,8000.0,0,0
1,2,1,0.4701261680539295,1.0,0,0.0,0.0,12000.0,4,0
0,1,1,0.5351063887763012,0.0,0,0.0,1.0,13000.0,1,1
1,1,3,0.6794953657901539,1.0,0,0.0,0.0,14000.0,0,0
0,1,1,0.3670173487205561,0.0,0,1.0,1.0,9000.0,2,0
0,1,0,0.4644064393036886,0.0,0,0.0,0.0,15000.0,1,0
1,0,1,0.5042053863471003,0.0,0,0.0,1.0,14000.0,0,1
0,2,3,0.4492972668548298,1.0,1,1.0,1.0,3000.0,2,0
1,2,3,0.541762035186092,1.0,0,1.0,1.0,11000.0,2,0
0,1,3,0.6099849924008637,1.0,0,1.0,1.0,9000.0,0,0
1,3,3,0.4964109169481421,0.0,0,1.0,1.0,9000.0,4,0
1,2,3,0.5714999429200536,1.0,1,0.0,0.0,13000.0,1,0
1,1,0,0.218675950842752,1.0,0,0.0,1.0,10000.0,1,0
0,0,0,0.438014692691121,1.0,0,0.0,1.0,12000.0,0,0
0,0,2,0.3460145477683494,1.0,0,1.0,1.0,6000.0,0,1
1,0,1,0.5162958681886699,0.0,0,0.0,0.0,15000.0,0,1
0,2,3,0.6825627473806951,1.0,0,0.0,1.0,13000.0,2,0
0,1,3,0.6427669540672473,1.0,1,0.0,0.0,13000.0,0,0
1,1,3,0.6456613939576508,0.0,1,0.0,1.0,12000.0,2,0
1,3,3,0.5616097217808832,1.0,1,1.0,1.0,9000.0,11,0
0,1,3,0.5925647181807824,1.0,0,1.0,1.0,12000.0,0,0
1,0,0,0.364278431287774,1.0,0,1.0,0.0,12000.0,0,0
0,1,2,0.7325962199369637,1.0,0,0.0,1.0,13000.0,1,1
0,0,1,0.4466683299509061,1.0,1,0.0,0.0,17000.0,0,0
0,0,0,0.2865193141234149,1.0,0,0.0,0.0,11000.0,0,0
0,1,3,0.5137216359540138,1.0,0,1.0,1.0,9000.0,1,0
1,0,3,0.7621694620604794,1.0,0,1.0,1.0,10000.0,0,1
0,3,3,0.6080699138239518,1.0,0,1.0,1.0,7000.0,0,0
1,1,3,0.5386463764059186,1.0,1,1.0,0.0,12000.0,2,0
0,3,3,0.7257495693841259,1.0,0,1.0,1.0,11000.0,2,0
1,1,0,0.3993721682161127,0.0,0,0.0,1.0,14000.0,3,1
0,0,1,0.3158472659456788,0.0,0,1.0,1.0,7000.0,0,1
1,0,0,0.4368255409619409,1.0,0,1.0,0.0,13000.0,0,0
1,0,0,0.2241372662621859,0.0,0,0.0,0.0,14000.0,0,1
1,3,3,0.6597562707205796,1.0,0,1.0,1.0,3000.0,3,0
0,0,1,0.4877696980616919,1.0,0,0.0,0.0,11000.0,0,1
0,2,2,0.3786978812092193,1.0,0,0.0,1.0,12000.0,1,1
1,1,3,0.6363106328264545,1.0,1,1.0,1.0,0.0,2,0
1,0,3,0.5130256637688121,0.0,0,1.0,1.0,11000.0,0,1
1,1,2,0.4410116713104325,1.0,1,0.0,0.0,16000.0,0,0
1,2,3,0.6716845260817467,1.0,0,1.0,1.0,9000.0,5,0
0,0,3,0.7219201756268278,0.0,1,0.0,1.0,11000.0,0,1
0,0,0,0.2768632872237605,0.0,0,0.0,1.0,16000.0,0,1
1,3,3,0.5354411836435228,1.0,0,1.0,1.0,0.0,2,0
0,0,0,0.4118605472633641,0.0,1,0.0,0.0,14000.0,0,1
0,1,1,0.4983794504788841,1.0,0,0.0,0.0,0.0,0,0
0,2,2,0.4249894738663933,1.0,1,1.0,1.0,13000.0,2,0
1,1,3,0.5609217671373717,1.0,1,1.0,0.0,15000.0,1,0
1,3,3,0.6325236813473631,0.0,1,1.0,1.0,9000.0,3,0
0,1,1,0.5817659713567438,0.0,0,0.0,0.0,17000.0,0,1
1,0,3,0.5433038756168699,1.0,0,0.0,0.0,11000.0,0,1
1,2,3,0.6720139999690964,1.0,0,1.0,0.0,13000.0,0,0
1,0,0,0.2996793845170889,0.0,0,0.0,0.0,14000.0,0,1
1,1,2,0.6269611576613461,1.0,0,1.0,1.0,9000.0,0,0
0,0,2,0.3993583524589249,1.0,1,0.0,1.0,13000.0,0,0
1,1,2,0.4281283031639512,1.0,0,1.0,1.0,13000.0,3,0
0,1,0,0.3888483991332456,0.0,0,0.0,0.0,16000.0,1,0
0,0,1,0.5697721184546425,1.0,0,0.0,0.0,15000.0,0,1
1,0,0,0.4261745228265034,0.0,0,0.0,1.0,13000.0,0,1
0,1,2,0.5914057960806905,1.0,1,1.0,1.0,8000.0,0,0
0,2,1,0.4141748435485591,1.0,0,1.0,0.0,0.0,2,0
1,0,1,0.2974398081044365,1.0,1,0.0,1.0,12000.0,0,0
1,1,3,0.61779950138354,1.0,1,1.0,1.0,10000.0,2,0
0,0,1,0.4729607741056473,0.0,0,0.0,1.0,14000.0,0,1
1,0,0,0.4219520977864965,0.0,0,0.0,1.0,15000.0,0,1
0,0,0,0.4227127173972134,0.0,0,1.0,1.0,4000.0,0,1
1,2,3,0.6057799696677834,1.0,1,0.0,1.0,10000.0,6,0
0,0,0,0.2709286480860354,1.0,0,0.0,0.0,0.0,0,0
1,3,3,0.5391203183649663,1.0,0,1.0,1.0,10000.0,3,0
1,2,2,0.5761410516863594,1.0,1,0.0,1.0,11000.0,1,0
1,3,3,0.6789714861404762,1.0,0,0.0,1.0,9000.0,6,0
0,1,0,0.3064889685313171,1.0,0,1.0,0.0,16000.0,1,0
0,0,1,0.4783849470563195,1.0,0,0.0,0.0,13000.0,0,1
1,2,3,0.6275311090640938,1.0,1,1.0,1.0,14000.0,6,0
0,0,0,0.38254236422457,0.0,0,1.0,1.0,12000.0,0,0
1,1,3,0.6708033820247444,1.0,1,1.0,0.0,13000.0,2,0
1,2,3,0.5734894955803178,1.0,1,1.0,1.0,9000.0,1,0
1,3,3,0.5596547606368724,1.0,1,1.0,1.0,0.0,2,0
1,0,1,0.4315102316623472,1.0,0,1.0,0.0,12000.0,0,0
1,1,1,0.4472809765918093,1.0,0,1.0,1.0,8000.0,0,0
0,3,3,0.487878682997909,0.0,0,0.0,1.0,12000.0,2,0
0,3,3,0.6373600775462374,1.0,1,1.0,1.0,9000.0,1,0
1,2,3,0.4911101856426221,1.0,1,1.0,1.0,12000.0,4,0
1,0,3,0.5601214583158738,1.0,0,0.0,1.0,15000.0,0,1
0,1,2,0.6827064892633193,1.0,1,0.0,1.0,11000.0,0,0
1,2,3,0.7238108578569211,1.0,0,1.0,1.0,8000.0,5,0
0,1,1,0.5395318255861207,0.0,0,0.0,1.0,10000.0,0,0
1,1,2,0.5660760717938017,1.0,0,0.0,1.0,11000.0,0,0
0,3,3,0.6998108206900251,1.0,0,1.0,1.0,12000.0,2,0
1,0,0,0.2595222818911519,1.0,0,0.0,0.0,11000.0,0,1
0,0,2,0.4253480722703757,0.0,1,1.0,1.0,11000.0,0,0
0,1,2,0.6001147130776033,1.0,0,0.0,0.0,15000.0,0,0
0,0,0,0.2611478581802328,1.0,0,1.0,1.0,9000.0,0,0
0,1,0,0.3075267135224393,1.0,0,1.0,0.0,12000.0,2,0
0,0,0,0.2502084663246026,1.0,0,0.0,1.0,10000.0,0,0
0,0,0,0.4287138097752097,0.0,0,1.0,1.0,13000.0,0,1
0,1,3,0.5679144194169256,1.0,1,1.0,0.0,12000.0,1,0
0,0,1,0.442557093562144,0.0,0,1.0,1.0,10000.0,0,1
0,1,0,0.4577862365222054,0.0,0,0.0,1.0,0.0,0,0
1,1,1,0.5239204010225611,1.0,0,0.0,1.0,12000.0,1,0
0,2,3,0.7437036763205871,1.0,0,1.0,1.0,12000.0,2,0
0,1,0,0.3028705972574476,0.0,0,0.0,0.0,15000.0,1,0
1,1,2,0.5051554316143794,1.0,1,1.0,1.0,12000.0,0,0
0,3,3,0.5982796403762255,1.0,0,1.0,1.0,9000.0,5,0
0,0,0,0.4495824703074251,0.0,0,0.0,0.0,14000.0,0,1
0,1,3,0.6655668427949974,0.0,1,0.0,1.0,14000.0,1,1
1,0,2,0.3930218877792529,0.0,0,0.0,0.0,13000.0,0,1
1,1,1,0.4118003401511624,1.0,0,0.0,1.0,14000.0,2,0
1,1,2,0.6093539898614507,1.0,0,1.0,1.0,0.0,4,0
0,1,1,0.534190231206679,1.0,0,0.0,1.0,10000.0,1,0
1,0,3,0.7879960187466863,1.0,1,1.0,1.0,9000.0,0,0
0,2,3,0.4450130053554757,1.0,0,1.0,1.0,8000.0,1,0
1,1,1,0.4056422745779473,1.0,0,0.0,0.0,0.0,0,0
1,2,3,0.613220489579212,1.0,1,1.0,1.0,14000.0,3,0
1,2,3,0.6386858926010643,1.0,1,1.0,1.0,8000.0,3,0
0,1,1,0.5638169870236502,1.0,0,0.0,1.0,10000.0,1,0
0,0,3,0.644414834802091,1.0,1,0.0,1.0,11000.0,0,0
1,1,1,0.3755947075424601,1.0,0,0.0,0.0,17000.0,0,1
1,1,0,0.2874575410236509,0.0,0,0.0,1.0,0.0,2,1
0,0,0,0.5474717561610799,0.0,0,0.0,0.0,14000.0,0,1
1,0,0,0.3396114289704698,1.0,0,0.0,0.0,11000.0,0,0
1,1,2,0.5512974025792904,1.0,0,0.0,0.0,14000.0,1,0
1,1,3,0.6353945656273279,1.0,1,0.0,1.0,15000.0,2,0
1,1,3,0.5811296831555122,1.0,1,1.0,1.0,9000.0,1,0
0,1,1,0.3456316481039522,1.0,0,1.0,0.0,10000.0,1,0
1,0,2,0.5193479438514836,1.0,0,1.0,0.0,18000.0,0,1
1,2,1,0.4207561350863127,0.0,0,1.0,0.0,0.0,3,0
0,0,2,0.5675874655649595,1.0,0,1.0,1.0,8000.0,0,0
1,1,3,0.6528807993417568,1.0,0,0.0,1.0,10000.0,1,0
1,1,3,0.4802304710426351,1.0,0,0.0,0.0,15000.0,0,0
1,2,3,0.7351527213384134,1.0,0,0.0,0.0,0.0,0,0
0,1,1,0.4367462837571669,0.0,0,0.0,0.0,13000.0,0,1
1,2,3,0.6614527533619113,1.0,0,0.0,0.0,11000.0,2,0
0,3,1,0.3278243327742141,0.0,0,1.0,1.0,8000.0,2,0
1,0,0,0.3563114306897274,1.0,0,0.0,0.0,13000.0,0,1
0,0,0,0.3109816429091414,0.0,0,0.0,0.0,14000.0,0,1
1,1,2,0.5614045221710208,1.0,0,0.0,0.0,15000.0,1,0
1,0,3,0.5459111878739242,0.0,0,1.0,1.0,0.0,0,1
1,2,3,0.6178115829185272,1.0,1,1.0,0.0,11000.0,5,0
1,3,3,0.6900696335241753,1.0,0,1.0,1.0,10000.0,5,0
0,2,3,0.6620369030712681,1.0,1,1.0,1.0,10000.0,1,0
1,1,0,0.2942081165547001,0.0,0,0.0,1.0,16000.0,2,1
0,2,3,0.7744583614588328,1.0,0,0.0,1.0,0.0,0,0
1,1,3,0.5932764113109901,0.0,1,0.0,1.0,13000.0,0,0
1,1,1,0.4131181464759037,1.0,0,0.0,1.0,15000.0,1,1
0,2,2,0.5871553381197856,1.0,1,0.0,0.0,14000.0,1,0
1,2,2,0.3962202743551265,1.0,0,0.0,1.0,14000.0,3,0
0,2,3,0.6744237039305945,1.0,1,0.0,1.0,12000.0,3,0
1,1,0,0.4179968937506797,1.0,0,0.0,0.0,16000.0,0,1
0,0,2,0.6787681469910648,1.0,0,1.0,0.0,9000.0,0,0
1,2,3,0.5064172047172271,1.0,0,0.0,1.0,12000.0,1,0
1,3,3,0.6906991567211531,1.0,1,1.0,1.0,11000.0,7,0
1,1,1,0.427473042131671,1.0,0,0.0,1.0,12000.0,0,0
0,0,1,0.4439992458560763,1.0,0,0.0,1.0,13000.0,0,1
1,0,0,0.371813066706245,0.0,0,0.0,1.0,8000.0,0,1
1,0,0,0.4814900180091189,0.0,0,0.0,0.0,21000.0,0,1
1,3,3,0.6547958229179276,1.0,0,1.0,1.0,11000.0,5,0
1,1,3,0.5362740945253154,1.0,1,1.0,1.0,11000.0,3,0
1,1,1,0.588337216849703,0.0,0,1.0,1.0,6000.0,1,1
1,2,2,0.5125204353330771,1.0,0,0.0,1.0,0.0,2,0
1,1,0,0.2307192677794806,1.0,0,0.0,0.0,17000.0,1,0
0,1,0,0.4057523426788669,0.0,0,1.0,0.0,10000.0,0,0
0,2,3,0.6852761423207604,1.0,1,1.0,1.0,14000.0,0,0
0,0,2,0.5535496501307879,0.0,0,0.0,1.0,12000.0,0,1
1,2,3,0.6540567904445873,1.0,0,1.0,1.0,13000.0,2,0
0,0,3,0.7431654508072568,1.0,0,0.0,1.0,9000.0,0,0
1,2,3,0.4614531851675966,1.0,1,1.0,1.0,0.0,2,0
0,2,3,0.5007565863468161,1.0,1,1.0,1.0,10000.0,1,0
0,0,1,0.527302248297344,1.0,0,1.0,0.0,13000.0,0,0
1,2,2,0.5571626888981205,0.0,0,1.0,1.0,0.0,3,0
0,0,0,0.5075828928455902,0.0,0,0.0,0.0,15000.0,0,1
1,1,0,0.3373971578506312,0.0,1,0.0,0.0,17000.0,2,0
0,0,3,0.6180232418322302,1.0,1,1.0,0.0,14000.0,0,0
0,3,3,0.5708790194853859,1.0,0,1.0,1.0,12000.0,3,0
1,2,2,0.4716399096490579,1.0,0,0.0,1.0,15000.0,2,0
0,3,1,0.6056339486090861,1.0,0,1.0,1.0,12000.0,0,0
1,1,0,0.3797179437274305,1.0,0,0.0,0.0,9000.0,0,0
1,0,3,0.6943393878817111,1.0,0,1.0,1.0,12000.0,0,1
0,1,3,0.58306031835725,1.0,1,1.0,1.0,7000.0,2,0
0,2,3,0.4882145204143449,1.0,0,1.0,1.0,9000.0,0,0
1,1,2,0.5428697966105621,0.0,0,1.0,1.0,9000.0,1,1
1,1,1,0.4572646204776518,1.0,0,1.0,1.0,10000.0,4,0
0,2,3,0.5488939939280708,0.0,1,1.0,1.0,12000.0,1,0
0,0,3,0.5345576129748951,0.0,0,1.0,1.0,11000.0,0,1
0,0,3,0.6523304062782493,1.0,1,0.0,1.0,13000.0,0,0
1,0,0,0.3863880207638034,0.0,0,0.0,0.0,13000.0,0,1
1,2,2,0.4505384577546662,1.0,0,0.0,1.0,12000.0,1,0
1,3,3,0.4167486425392473,1.0,0,1.0,1.0,9000.0,3,1
0,1,3,0.6021047353408335,0.0,0,1.0,1.0,8000.0,1,1
0,2,3,0.5491678163041861,1.0,0,1.0,1.0,13000.0,4,0
1,0,1,0.5219565746594471,1.0,1,0.0,0.0,11000.0,0,0
1,2,2,0.6028335988480005,0.0,1,0.0,1.0,15000.0,4,0
1,1,3,0.5678186917072966,1.0,1,1.0,0.0,7000.0,1,0
0,2,3,0.6949200720707026,1.0,0,1.0,1.0,9000.0,2,0
0,0,2,0.7004281824636157,1.0,0,1.0,1.0,13000.0,0,0
0,1,2,0.4957048730836951,0.0,0,0.0,0.0,11000.0,1,1
0,0,0,0.4936007646121511,0.0,0,0.0,0.0,15000.0,0,1
0,1,2,0.5175180906935773,1.0,1,1.0,1.0,7000.0,0,0
1,0,2,0.4014535021639726,1.0,0,1.0,1.0,13000.0,0,1
1,0,2,0.5053902358559241,0.0,0,1.0,1.0,10000.0,0,1
0,1,2,0.6269620832137512,1.0,0,1.0,0.0,12000.0,1,0
1,3,3,0.7020880143855619,1.0,1,1.0,1.0,11000.0,3,0
0,0,0,0.1774430776316491,1.0,0,0.0,0.0,9000.0,0,1
0,0,0,0.2299027004575464,0.0,0,1.0,0.0,10000.0,0,1
0,0,3,0.5612935460191896,1.0,1,0.0,1.0,13000.0,0,0
1,0,3,0.4871216304800666,0.0,0,1.0,1.0,7000.0,0,1
0,1,0,0.3740571032388322,0.0,0,0.0,1.0,12000.0,0,1
0,1,0,0.2125402312931636,1.0,0,1.0,1.0,15000.0,1,0
0,1,3,0.5359382220542888,1.0,1,1.0,1.0,13000.0,2,0
0,1,3,0.6718568497511987,1.0,0,1.0,0.0,12000.0,2,0
0,0,3,0.6415154778803935,1.0,1,0.0,1.0,11000.0,0,0
1,2,2,0.2977468587489934,1.0,1,0.0,0.0,12000.0,2,0
1,3,2,0.469759362610576,1.0,0,0.0,0.0,14000.0,5,0
0,0,0,0.2757461301987848,0.0,0,0.0,0.0,13000.0,0,1
1,1,1,0.5981145934451958,0.0,0,0.0,1.0,0.0,1,1
0,0,2,0.5687434240980338,1.0,0,0.0,1.0,14000.0,0,0
1,1,2,0.5338552034439775,1.0,0,0.0,0.0,18000.0,0,0
1,0,0,0.2739856772686334,0.0,0,0.0,0.0,11000.0,0,1
0,0,0,0.4380507011715331,1.0,0,0.0,1.0,18000.0,0,0
1,0,3,0.7582172161658914,1.0,1,1.0,0.0,12000.0,0,0
1,2,3,0.5112058884078383,1.0,0,1.0,1.0,14000.0,5,0
1,0,3,0.5812026447520117,0.0,1,1.0,1.0,13000.0,0,1
1,1,0,0.3002081668900594,1.0,0,1.0,1.0,5000.0,5,0
0,2,3,0.4952958891181545,1.0,0,0.0,0.0,13000.0,0,0
0,2,3,0.4518349804466685,1.0,0,1.0,1.0,9000.0,6,0
0,2,2,0.5590663741166904,0.0,0,1.0,1.0,10000.0,3,0
1,1,3,0.5589096259275953,1.0,1,1.0,1.0,12000.0,2,0
0,2,3,0.6973301225555232,1.0,1,1.0,1.0,10000.0,1,0
1,1,0,0.3532201325624401,0.0,0,0.0,0.0,0.0,1,1
1,0,1,0.4961009681469475,0.0,0,1.0,1.0,5000.0,0,1
1,1,2,0.4429716029268183,1.0,1,0.0,1.0,8000.0,2,0
0,1,1,0.4432402814745901,1.0,0,0.0,1.0,15000.0,1,0
1,2,3,0.8145502937682847,0.0,1,1.0,1.0,8000.0,4,0
0,0,3,0.6833724316979629,1.0,1,1.0,1.0,0.0,0,0
0,0,3,0.4779413604921918,1.0,0,1.0,1.0,10000.0,0,1
1,0,0,0.2455327005454158,1.0,1,0.0,1.0,12000.0,0,0
1,2,3,0.4856706507522165,1.0,1,1.0,1.0,12000.0,3,0
1,2,2,0.6197015175639705,0.0,0,1.0,1.0,13000.0,1,0
0,1,3,0.6089308232085261,1.0,0,0.0,0.0,12000.0,0,0
0,0,1,0.4826291669367409,0.0,0,0.0,0.0,10000.0,0,1
1,3,3,0.6131925853472315,1.0,1,1.0,1.0,10000.0,1,0
0,3,3,0.7140153403774167,1.0,0,1.0,1.0,11000.0,0,0
1,0,3,0.5764579008950959,1.0,1,0.0,0.0,15000.0,0,0
0,1,0,0.4273206157200901,0.0,0,0.0,1.0,13000.0,0,0
0,0,2,0.4601151988970682,1.0,0,1.0,1.0,0.0,0,0
0,1,3,0.6258322983127815,0.0,0,0.0,1.0,12000.0,2,0
1,1,2,0.5522280085333927,1.0,0,0.0,1.0,0.0,2,0
1,0,3,0.6731433661463372,1.0,0,0.0,1.0,14000.0,0,0
0,2,3,0.64826623609342,1.0,0,1.0,1.0,6000.0,0,0
0,1,1,0.3678303573721413,1.0,0,0.0,0.0,0.0,0,0
0,1,1,0.5465017110800787,1.0,0,0.0,1.0,10000.0,1,0
1,3,3,0.5745716255486694,1.0,1,1.0,1.0,7000.0,3,0
1,0,0,0.3344023919698644,0.0,0,0.0,0.0,0.0,0,1
0,0,1,0.3264397847182172,1.0,0,0.0,0.0,18000.0,0,1
0,0,0,0.3092538030358533,1.0,0,0.0,1.0,10000.0,0,1
0,1,1,0.4378414664614671,1.0,0,0.0,0.0,13000.0,3,0
1,0,0,0.2698257959692807,0.0,0,1.0,1.0,10000.0,0,1
0,2,3,0.7754948133696272,0.0,1,0.0,1.0,14000.0,1,0
0,2,3,0.8962994396460304,1.0,1,1.0,1.0,12000.0,1,0
1,1,3,0.6121181563110022,1.0,0,0.0,0.0,0.0,1,0
1,1,2,0.4367305097057258,0.0,0,0.0,1.0,15000.0,1,0
1,0,0,0.3932427454412925,0.0,0,0.0,0.0,0.0,0,1
1,0,0,0.3280344035024009,1.0,0,0.0,1.0,12000.0,0,0
1,3,3,0.7265597100432507,1.0,0,1.0,0.0,12000.0,1,1
0,0,0,0.3724255107914251,0.0,0,0.0,0.0,15000.0,0,1
0,1,0,0.4254350369606835,1.0,0,0.0,0.0,15000.0,1,1
1,0,1,0.3817876115009899,0.0,0,0.0,0.0,13000.0,0,0
0,0,0,0.3449328776108291,1.0,0,0.0,1.0,8000.0,0,0
0,1,2,0.4208492260444822,0.0,0,1.0,1.0,0.0,1,0
1,0,1,0.546417410483119,1.0,0,0.0,0.0,11000.0,0,1
1,1,3,0.5140602918684554,1.0,0,1.0,1.0,10000.0,2,0
1,0,2,0.5393392181496564,1.0,1,0.0,1.0,11000.0,0,0
0,2,3,0.5811899693152835,1.0,1,1.0,1.0,10000.0,5,0
0,1,3,0.6484773433314615,1.0,0,1.0,1.0,8000.0,0,0
1,1,2,0.5737300833620145,1.0,0,0.0,1.0,12000.0,1,0
0,1,3,0.6375345691975189,0.0,1,0.0,1.0,14000.0,0,1
1,2,3,0.5998640282161689,1.0,0,1.0,1.0,0.0,6,0
1,2,3,0.6498365562719705,1.0,0,0.0,1.0,10000.0,4,0
0,1,2,0.5949317714664302,1.0,0,1.0,1.0,8000.0,0,0
1,0,3,0.6494150842472346,1.0,1,1.0,1.0,10000.0,0,0
0,1,1,0.3844651126449446,1.0,0,1.0,1.0,11000.0,2,0
0,1,2,0.4581195186110832,0.0,1,0.0,1.0,13000.0,0,1
0,1,1,0.2449353696592061,0.0,0,0.0,1.0,8000.0,2,0
0,0,0,0.3910631302545065,0.0,0,0.0,0.0,14000.0,0,1
0,2,3,0.6039352516727398,1.0,1,1.0,1.0,9000.0,3,0
1,2,3,0.5190666772069142,1.0,0,1.0,1.0,11000.0,5,0
0,1,0,0.4197341005876831,1.0,0,0.0,0.0,13000.0,0,1
0,0,2,0.6427538918131847,1.0,1,0.0,0.0,15000.0,0,1
0,0,0,0.4185559663529582,0.0,0,0.0,0.0,13000.0,0,1
1,2,3,0.5465222146897489,1.0,0,1.0,0.0,9000.0,5,0
1,2,2,0.4260354940121165,0.0,0,1.0,1.0,10000.0,1,0
0,1,3,0.6868684280913652,1.0,1,1.0,0.0,14000.0,0,0
0,0,1,0.6027630037031885,1.0,1,0.0,1.0,13000.0,0,0
1,0,3,0.4925300820024674,1.0,0,0.0,0.0,18000.0,0,1
1,1,2,0.5463710149869366,1.0,0,1.0,1.0,11000.0,2,1
1,1,0,0.4222944935844876,0.0,0,0.0,0.0,14000.0,0,1
1,1,0,0.3226948676935375,0.0,0,0.0,0.0,10000.0,0,1
0,1,3,0.6499302827542016,0.0,0,0.0,0.0,13000.0,2,1
0,1,1,0.4392108106129482,1.0,0,0.0,1.0,0.0,0,0
1,1,3,0.6426226826757341,1.0,1,1.0,1.0,9000.0,3,0
0,1,2,0.5985207718839584,1.0,1,1.0,1.0,15000.0,1,0
1,1,3,0.6113288178842612,1.0,0,1.0,1.0,0.0,4,0
1,1,2,0.3838079015692067,1.0,0,0.0,0.0,14000.0,2,1
0,2,3,0.5440686984599911,1.0,0,1.0,1.0,12000.0,3,0
1,0,1,0.2701780893985927,1.0,1,0.0,0.0,13000.0,0,1
1,2,3,0.5768973389326224,1.0,1,1.0,1.0,11000.0,0,1
0,2,2,0.6211866592060428,1.0,1,0.0,1.0,12000.0,0,0
1,1,3,0.7222973127522446,1.0,0,1.0,0.0,10000.0,2,0
0,0,2,0.6674176964471904,1.0,0,1.0,1.0,12000.0,0,1
0,0,3,0.7783627618389632,0.0,0,1.0,1.0,9000.0,0,1
0,3,3,0.6824651070901286,0.0,0,0.0,1.0,8000.0,5,0
0,0,3,0.6369446221406403,1.0,0,1.0,0.0,12000.0,0,0
0,0,0,0.4084367873920526,1.0,0,0.0,1.0,0.0,0,1
1,0,3,0.7196443625175253,1.0,1,0.0,0.0,0.0,0,0
1,1,3,0.6479770463649296,1.0,1,1.0,1.0,11000.0,2,0
1,0,3,0.626638095087831,1.0,1,1.0,0.0,0.0,0,0
1,2,2,0.4654115935738457,1.0,0,0.0,1.0,14000.0,1,0
1,0,1,0.5116263619778629,1.0,0,0.0,0.0,15000.0,0,1
0,0,3,0.5501689732279997,1.0,0,1.0,0.0,14000.0,0,0
1,0,0,0.280058952547863,0.0,0,0.0,1.0,11000.0,0,1
0,1,3,0.5986306988410685,0.0,0,0.0,0.0,15000.0,0,0
0,2,3,0.7059931135802957,1.0,0,1.0,1.0,10000.0,0,0
1,1,1,0.4458537521945647,0.0,0,0.0,0.0,16000.0,0,0
0,1,2,0.3394054659051099,1.0,0,1.0,1.0,11000.0,2,0
0,1,1,0.6090015642772613,1.0,0,0.0,0.0,14000.0,0,0
0,1,3,0.6413439757795402,1.0,0,1.0,1.0,10000.0,2,0
0,2,3,0.5427538918056778,1.0,1,0.0,1.0,0.0,0,0
0,1,0,0.3930211676538276,0.0,0,0.0,1.0,12000.0,0,1
1,1,2,0.6675090203223778,1.0,0,0.0,0.0,14000.0,3,0
0,0,1,0.4451567199459931,0.0,0,0.0,1.0,10000.0,0,1
1,2,3,0.5911474645962597,1.0,0,0.0,1.0,10000.0,6,0
0,1,3,0.6511049385549011,0.0,0,1.0,1.0,10000.0,1,0
1,3,3,0.5571016855346206,1.0,1,0.0,1.0,10000.0,3,0
1,1,3,0.4136760985676918,0.0,0,0.0,1.0,14000.0,3,1
1,2,1,0.3837539233886431,0.0,0,0.0,1.0,16000.0,6,1
0,3,2,0.5075860135282544,0.0,0,1.0,1.0,13000.0,7,0
1,0,1,0.5028713305704363,1.0,1,0.0,1.0,16000.0,0,0
0,0,2,0.5208708404176335,1.0,0,1.0,1.0,0.0,0,0
1,1,0,0.3468940710806069,0.0,0,0.0,1.0,12000.0,1,0
